Full Name,Nurse Number,Nurse Type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
Earlene Rocco,989,RN,1,1,1,0,2,0,0,2,2,1,2,2,0,2,1,0,1,2,2,2,1,0,2,1,0,0,2,0,1,0,1,2,2,2,1,2,2,0,2,1,2,1
Arlie Alphonse,990,NA,0,0,1,1,0,1,0,0,1,2,1,1,0,2,1,2,2,1,0,2,2,2,0,1,1,0,1,1,1,1,1,2,0,0,1,1,1,1,1,2,0,1
Zoe Paulina,991,RN,0,2,1,2,2,2,2,0,1,0,1,2,2,2,0,2,1,2,0,2,2,2,1,1,2,0,1,2,1,0,1,0,1,0,0,2,2,1,0,1,0,0
Julius Dee,992,NA,0,1,0,2,1,1,2,0,2,2,1,0,0,1,0,2,2,2,2,2,1,0,0,0,0,2,0,2,0,2,0,2,2,1,1,1,2,0,1,1,1,1
Carlos Leeann,993,RN,2,0,0,1,1,1,0,1,0,0,0,2,2,2,2,1,1,1,1,1,0,0,0,2,2,0,0,2,1,0,0,2,2,2,1,0,0,2,2,1,0,2
Ina Millard,994,LPN,2,1,1,2,2,1,1,2,1,0,0,2,0,0,2,0,0,2,1,0,1,2,1,0,1,1,0,2,2,2,2,2,1,0,0,2,2,1,2,0,0,2
Rashida Misael,995,LPN,2,1,2,0,2,0,0,1,2,2,2,1,1,0,2,2,1,0,0,0,2,1,0,0,0,0,2,0,2,0,1,0,1,0,2,2,2,2,0,2,0,0
Derik Dominic,996,NA,0,0,1,0,2,1,1,0,1,1,1,0,2,0,0,1,2,1,0,2,0,1,1,1,2,1,2,2,0,1,2,1,1,1,0,2,1,1,1,0,1,1
Lea Corinna,997,NA,1,1,0,0,0,1,0,2,2,0,2,0,0,1,1,1,1,2,2,1,0,2,1,0,0,2,0,2,1,0,1,0,1,0,1,0,0,1,2,0,1,2
Fritz Luisa,998,NA,1,0,1,1,2,2,1,1,1,0,1,2,2,2,0,2,2,0,2,2,2,0,0,0,0,1,2,1,1,0,2,2,2,0,1,2,2,2,1,0,1,1
Elza Rickie,999,LPN,1,2,0,0,0,2,1,2,1,0,2,2,1,0,0,1,0,2,2,0,1,0,1,1,0,0,0,1,2,1,0,1,2,2,2,0,1,1,1,0,2,0
Harding Jesus,1000,LPN,0,0,2,0,0,0,0,0,0,1,1,1,2,1,1,2,0,0,2,1,0,1,0,1,0,1,1,2,0,2,1,1,0,2,1,2,0,0,0,2,1,2
